4851	[1512, 15667, 1565, 1104, 4770, 24666]
4852	[42443, 1327, 3182, 32276, 14658, 55, 11831, 10647, 12565, 14188, 1365, 3043, 29, 31248, 4430, 14220]
4853	[9629, 3783, 7801, 7077, 4631]
4854	[9629, 7266, 22487, 15668, 9630]
4855	[2133, 815, 11169, 6126, 9629, 1537, 6669, 4343, 24667, 32277, 15669, 13080, 7818, 18145, 13081, 32278]
4856	[42444, 4549, 32279, 24668, 9629, 5455, 42445]
4857	[24669, 9629, 8897, 4245, 24670, 19297, 14115]
4858	[17692, 32280, 2152, 571, 11170, 9629, 9495]
4859	[9629, 6789, 19298, 32281, 1124, 710, 30277, 826]
4860	[213, 9421, 9629, 788, 536]
4861	[58, 434, 369, 5244, 1330, 1211, 46, 341, 59, 917, 350, 194, 237, 334, 771, 23168, 5216]
4862	[14176, 8927, 42446, 19299, 14839, 4494, 5244, 19300, 19301]
4863	[15670, 30941, 24671, 5244, 24672, 6790, 173, 32282]
4864	[10990, 32283, 1537, 5244, 947]
4865	[686, 13082, 5244, 15671, 4761, 276, 2675, 338]
4866	[19292, 14554, 5576, 3151, 3751, 32284, 1978, 19302, 2872, 5244]
4867	[4445, 24673, 45, 1509, 408, 7459, 1362, 5239, 1223, 556, 92, 1099, 2564, 13974, 1, 5367, 1851]
4868	[42447, 13018, 1361, 1560, 691, 8515, 4445, 7127, 1616, 12989, 42448, 24379, 5064]
4869	[13988, 42449, 2300, 32285, 5841, 24674, 2609, 61, 8968, 4445, 2618, 9631]
4870	[1154, 1436, 4445, 19303, 1691, 13083, 2605, 24675, 19304]
4871	[4445, 1699, 24676, 19305, 1416, 30779, 1598, 3718, 3737, 4819, 7392, 3980, 414, 405, 932]
4872	[4445, 1576, 542, 13084, 1257]
4873	[1366, 18, 6, 6615, 10738, 61, 4445, 8227, 1239, 74, 1091, 1164, 3084]
4874	[4929, 4445, 96, 5068, 1686, 2133, 1939, 24677, 5461]
4875	[4445, 42450, 14318, 832, 13085, 564]
4876	[4445, 979, 561, 678, 5224]
4877	[1117, 18593, 5952, 23216, 11163, 1689, 2551, 3979, 6580, 42451, 4621, 11940, 32286, 15672, 4279, 12466, 14100, 2067, 3245, 702, 3797, 12758, 18421, 5964, 29880, 9437, 24678, 8166, 1728, 3007, 30867, 30024, 4445, 12632]
4878	[4445, 63, 19306, 922, 3876]
4879	[11764, 42452, 18649, 4558, 8184, 18381, 4445, 6262, 3182, 660, 250, 3521, 3951, 9292, 336, 560, 27, 114, 374, 3504, 19307, 32287]
4880	[12659, 19308, 9238, 3607, 3205, 1052, 5021, 642, 14172]
4881	[5447, 9515, 921, 19309, 32288, 3607, 2656]
4882	[3428, 3607, 32289, 29977, 11171, 4143, 29181, 24679, 99]
4883	[3607, 42453, 22602, 42454, 32290, 3404]
4884	[3607, 4195, 445, 24680, 3029]
4885	[4449, 42455, 3607, 29137, 4321]
4886	[3607, 5261, 31385, 7566, 14199]
4887	[3607, 1243, 743, 917, 964]
4888	[3607, 2783, 3049, 2, 23283, 5291, 1153]
4889	[7282, 818, 32291, 13019, 3922, 3607, 2087, 22737, 4543, 2621, 2940, 8447, 1356, 464, 2118, 13086, 42456, 1789, 19310, 1865]
4890	[32292, 3607, 24418, 3438, 10221]
4891	[933, 15673, 4633, 3607, 3232]
4892	[32293, 593, 11172, 42457, 19311]
4893	[32293, 945, 24681, 19312, 1074, 32294]
4894	[7386, 18536, 15674, 9327, 784, 19313, 1160, 7504, 1079, 42458, 24682, 15675, 9600]
4895	[7504, 24683, 8104, 13087, 2410]
4896	[1069, 248, 1950, 650, 488, 4129, 493, 407, 1580, 3835, 185, 18339, 42459, 394, 3470, 10261, 7504, 482]
4897	[3295, 2439, 42460, 308, 7504]
4898	[7504, 42461, 24450, 32295, 13088]
4899	[32296, 17685, 24684, 32297, 7504]
4900	[68, 3996, 6569, 7567, 19314, 24685, 15676, 2998, 2884, 4067, 1090, 7504]
4901	[7504, 10534, 42462, 141, 4825, 13089, 32298, 1922, 3090, 78, 67, 4025, 4399, 42463, 32299]
4902	[4479, 1651, 4897, 7942, 12061]
4903	[32300, 15677, 4481, 2446, 1437, 24686, 7942, 447, 1751]
4904	[133, 31557, 102, 7942, 19315]
4905	[219, 1363, 7942, 887, 11173, 2062, 2587, 143, 2586, 11069, 24687, 24688, 2772, 32301, 3971, 32302, 42464, 11174, 24689, 3000]
4906	[347, 7942, 984, 3014, 782, 32303]
4907	[42465, 3050, 42466, 5428, 3103, 7265, 1945, 5062, 3532, 2332, 1090, 4186]
4908	[19103, 3665, 10808, 31069, 17192]
4909	[15678, 9067, 19103, 30860, 32304, 32305]
4910	[24256, 982, 6674, 7079, 19316, 19103, 32306, 2003, 14555, 6498, 32307, 5069, 24690, 481, 3680, 689, 1977, 1486, 701, 1436, 11769, 11120, 14718, 2, 24691, 32308, 4552, 24692, 42467, 18444, 42468, 9376, 2143, 42469, 19317, 15034, 2954, 8124, 21896, 32309, 24693, 1387]
4911	[5430, 18095, 2666, 2576, 24694]
4912	[3282, 5430, 3681, 326, 9300, 2075, 42470]
4913	[12167, 88, 5258, 1825, 69, 2605, 1992, 530, 5430, 1861]
4914	[5430, 3274, 8516, 5282, 5551, 7340]
4915	[6430, 42471, 5430, 24695, 32310]
4916	[141, 799, 5531, 10900, 13067, 5430, 9302, 9632, 4123, 8104, 3712, 17958, 32311, 1503]
4917	[13090, 280, 5430, 3755, 3374, 3071]
4918	[24696, 42472, 5430, 494, 42473, 417, 32312, 6664, 19318, 1681]
4919	[24697, 22232, 42474, 5430, 5005, 4664, 144, 1338, 2079, 1345, 1009, 6655, 1546, 5006, 3236, 1664, 41, 4850, 8953, 42475, 14888, 19319, 960]
4920	[12771, 14569, 32313, 5430, 5497, 12712, 1450, 2557, 2177, 24698]
4921	[32314, 5430, 32315, 32316, 8953, 3490, 6528]
4922	[5960, 17693, 5430, 4488, 1757, 2812, 4003]
4923	[3490, 4163, 15679, 11107, 4940]
4924	[11107, 42476, 42477, 6791, 311, 1283, 23258, 15680, 611, 3012, 2559, 737, 14588]
4925	[2293, 2247, 11107, 32317, 9591]
4926	[42478, 18164, 22338, 4776, 11107, 1293]
4927	[15681, 24699, 14754, 1912, 9020, 42479, 6127, 11107]
4928	[10838, 42480, 2601, 32318, 11107, 24700, 23242]
4929	[19320, 6282, 11175, 32319, 5732, 42481, 103, 32320]
4930	[32319, 3501, 1277, 32321, 6983, 1145, 962, 234, 2309, 735, 8517, 1428]
4931	[153, 9288, 2701, 24701, 1357, 7033, 8899]
4932	[32322, 42482, 24702, 13091, 1384, 129, 19321, 10872, 1, 47, 9288, 4411]
4933	[1699, 24703, 9288, 9391, 1041, 32323]
4934	[24704, 18472, 32324, 9288, 24705, 42483, 4927]
4935	[32325, 3176, 9288, 10888, 455]
4936	[5033, 229, 5489, 19322, 9288]
4937	[24684, 24706, 24707, 19323, 9288]
4938	[32326, 8518, 3097, 11176, 24708, 2198]
4939	[1593, 24708, 5254, 6738, 2913, 130, 6759, 4607, 17361, 1009, 167]
4940	[1101, 32327, 24709, 24708, 4195]
4941	[42484, 925, 3604, 3152, 15469, 1651, 8947, 8063]
4942	[32328, 25, 3051, 24710, 9314, 13092, 32329, 14185, 3763, 2410, 1607, 13093, 1857, 15682]
4943	[32328, 247, 298, 174, 819, 2041]
4944	[32257, 32330, 126, 874, 560, 17439]
4945	[17439, 7127, 9021, 5070, 4598]
4946	[19324, 6126, 13094, 23856, 6792, 2248, 6668, 8415, 2923]
4947	[2758, 796, 8006, 2850, 2248, 19277, 4434, 42485, 15, 490]
4948	[2248, 7452, 825, 376, 2746]
4949	[2248, 24444, 2772, 3624, 606]
4950	[213, 1963, 243, 14920, 12697, 2248]
4951	[1169, 2248, 2362, 8459, 3365]
4952	[185, 3440, 341, 2248, 420, 861]
4953	[19325, 32331, 11011, 6059, 3578, 11946, 32332, 32333, 5057, 19326, 2248, 5888, 32334, 9540, 15683, 42486, 4096, 13095, 4018, 24711, 32335, 14917, 7884]
4954	[11177, 13096, 2799, 32336, 3894, 2248]
4955	[2248, 42487, 1430, 3734, 29493, 24712, 17475, 1763, 5915]
4956	[7, 2248, 5, 348, 165, 327, 386, 732, 1622, 2358, 461, 131]
4957	[24713, 4062, 14392, 32337, 2248, 10107, 32338, 9287, 3892, 10162, 42488, 42489, 42490, 1078]
4958	[2250, 3402, 1972, 3295, 4922, 1102, 19327, 19328, 6793, 2248]
4959	[15684, 79, 2248, 62, 14938, 10876, 5577, 3475, 3564, 3062, 3322, 42491, 283, 39]
4960	[2248, 38, 84, 81, 615]
4961	[2481, 32339, 1292, 16, 414, 1803, 18582, 24714, 2248, 42492, 2300, 3323, 9633, 5578]
4962	[13097, 32340, 475, 1175, 42493, 11975, 542, 5162, 2248, 19329]
4963	[18514, 2248, 42494, 361, 350, 401, 150, 40, 507, 5198, 693, 1595, 15685, 648, 586, 2279]
4964	[2248, 349, 1265, 24715, 24716]
4965	[2248, 897, 22986, 1835, 767, 15686, 47, 24717]
4966	[6794, 1210, 1258, 7205, 2248, 14283, 42495, 4764, 5137, 18851]
4967	[88, 5579, 9634, 3093, 3994, 6705, 13098, 10785, 11135, 7107, 32341, 3422, 42496, 9149, 10553, 2248, 24718, 42497, 5913]
4968	[19330, 7919, 42498, 6128, 2248, 32342, 24291, 15451]
4969	[32343, 1190, 457, 17600, 15161, 2248, 2896, 1994, 769, 3709, 1387, 42499, 24176]
4970	[4172, 24719, 542, 18673, 7844, 32007]
4971	[42500, 42501, 6450, 653, 4228, 4046, 417, 14795]
4972	[204, 6297, 10180, 4576, 42502, 19331, 24720, 4022, 32344, 24721, 8519, 7103, 2523, 22977, 24722, 24620]
4973	[1017, 104, 3470, 7103, 18284, 1309]
4974	[58, 32069, 2680, 170, 8252, 11908, 7103, 42503, 4666, 19152]
4975	[2549, 7103, 902, 24723, 3686, 4433, 12747, 18048, 1089, 11743]
4976	[112, 218, 3467, 7103, 11178, 1872, 3534]
4977	[1293, 1044, 4587, 17789, 243, 1117, 8882, 7509, 23484, 178, 19332, 15687, 4413]
4978	[125, 84, 805, 1044, 222, 95, 30402, 42504]
4979	[1044, 1848, 5997, 4623, 6399, 1148, 32345, 5737, 17537, 14671]
4980	[1044, 13099, 42505, 720, 14498, 5820, 5, 6, 746, 8467, 12782, 42506, 139, 42507]
4981	[6033, 145, 212, 4941, 3918, 35, 798, 1047, 2766, 707, 13100, 7133, 1544, 86, 1044, 224, 267, 284, 335, 59, 390, 230, 40, 477, 1108, 291, 2302, 549, 586]
4982	[487, 9170, 8115, 1181, 19333, 15282, 1044]
4983	[4625, 878, 3010, 11179, 1044]
4984	[19334, 42508, 24724, 1984, 6336, 1044]
4985	[6283, 318, 9087, 39, 2223, 1044, 500, 8955, 3856, 1171, 1991, 439, 1113, 24088, 1170, 36, 2843, 128, 42509, 8781]
4986	[32346, 3217, 15348, 22497, 8520, 1136, 613, 169, 58, 1098, 3428, 18918, 998, 42510, 13101, 717, 770, 1044, 24553, 743, 79, 247, 296, 382, 261, 59, 1858, 286, 5460, 269, 506, 302, 257, 157, 230, 197, 196, 200, 174, 235, 206, 251, 264, 40, 44, 60, 37, 772, 405, 661, 636, 803]
4987	[4236, 1044, 10835, 3232, 3049, 86, 5451, 42511, 30652, 8506]
4988	[1044, 2401, 24725, 427, 5508, 32347, 15688]
4989	[4501, 1905, 11891, 7173, 2851, 3489, 1044, 14417]
4990	[3324, 9053, 22317, 1044, 5, 42512, 928, 395, 207]
4991	[29387, 42513, 222, 1044, 829]
4992	[86, 24726, 1044, 315, 2857]
4993	[17930, 1044, 564, 5717, 5051, 8521, 86, 5335]
4994	[1044, 5977, 2550, 15689, 10876, 168]
4995	[1044, 1397, 11180, 155, 4496]
4996	[13102, 24727, 15690, 42514, 13103, 99, 15014, 42515, 32348, 1044]
4997	[2003, 12781, 6950, 1044, 42516, 32349]
4998	[1044, 2804, 12480, 1349, 4279]
4999	[3797, 2016, 1044, 3495, 5924]
5000	[5975, 1249, 1044, 1616, 703]
5001	[17613, 194, 1888, 32350, 32351, 2434, 10329, 42517, 1044, 1206, 42518, 8139, 14846, 11181]
5002	[42519, 24728, 8083, 11728, 1044, 1457]
5003	[1044, 24729, 3159, 1810, 3227, 10483]
5004	[2602, 878, 23300, 13083, 1044]
5005	[4199, 24730, 1044, 15244, 712, 7568, 2101, 10441, 32352, 640, 2538]
5006	[1044, 688, 1855, 6568, 938]
5007	[1044, 19335, 42520, 4264, 462]
5008	[1044, 1180, 32353, 69, 2033, 7569, 2980, 3535, 1615, 5232, 42521, 11906]
5009	[1023, 19336, 3912, 1044, 2515, 86]
5010	[31329, 15691, 9410, 12377, 15692]
5011	[30186, 6580, 19337, 22616, 15693, 3325]
5012	[6580, 22263, 7379, 42522, 949, 3643]
5013	[12440, 22042, 6580, 15694, 32354]
5014	[6580, 797, 32355, 5258, 1571, 66, 1834, 1600, 711, 1986, 3973, 31729]
5015	[24731, 6580, 1232, 2468, 1323]
5016	[6580, 3645, 22, 49, 107, 826, 13104]
5017	[2113, 19326, 1316, 6580, 1554, 22751]
5018	[2076, 32356, 3578, 19338, 42523, 7570, 3326, 6580, 19136]
5019	[6580, 2563, 483, 15617, 2213]
5020	[32357, 717, 271, 247, 332, 421, 366, 230, 235, 206, 482, 583, 748, 8327]
5021	[1297, 32357, 42524, 24732, 42525, 4589]
5022	[32358, 13105, 42526, 24733, 24734, 3606, 32359, 1611, 10086, 32360, 6549, 31803, 4798, 859, 2012, 2002, 4851, 13106, 10695, 18365, 4402, 18128, 17653, 1676, 12389]
5023	[1067, 32361, 42527, 4798, 11182, 32362, 12670, 10586, 15695, 2572]
5024	[14523, 7015, 32363, 32364, 4798, 42528, 18556, 24735, 1860, 5313, 2889, 250]
5025	[3850, 96, 618, 4798, 8179, 2857, 962, 19339, 42529, 6122, 2338, 18886, 19340]
5026	[4242, 8942, 4798, 42530, 32365]
5027	[358, 29559, 4442, 8454, 4798]
5028	[5071, 136, 12272, 11183, 4798, 1433, 1890, 1792]
5029	[7100, 42531, 4295, 4774, 22219, 4798, 3107]
5030	[2687, 8242, 8883, 4148, 29640, 7349, 12531, 78, 9635, 3016, 5541, 4798, 5259, 2798, 5742, 2843, 15696, 3865, 11908, 24736, 6425, 11184, 4068, 1352, 5721, 48, 70, 2296, 2854, 32366, 42532, 14542, 19341, 3131, 10328, 9504, 1, 4776, 5460, 1845, 1018]
5031	[838, 2680, 8792, 4798, 42533, 8522]
5032	[4798, 10593, 4676, 32367, 4441]
5033	[389, 12137, 4424, 24737, 32368, 557, 30406, 1263, 812, 1650, 5516, 272, 18174, 533, 538]
5034	[12137, 516, 58, 650, 1291, 434, 369, 458, 395, 8523, 46, 544, 1073, 289, 230, 206, 1472, 19342, 5382, 574, 695]
5035	[12137, 7571, 1015, 1186, 4535, 185]
5036	[12137, 1051, 32369, 6743, 32370]
5037	[12137, 853, 8202, 3596, 23619]
5038	[15697, 32371, 4162, 4977, 8077]
5039	[32371, 32372, 42534, 6477, 32373, 42535, 30672]
5040	[24738, 32372, 32373, 275, 1120, 1136, 1198, 1092, 169, 1098, 1172, 1236, 1601, 18, 334, 2099]
5041	[42536, 14786, 1794, 24739, 32374, 14125, 682, 5822, 7572]
5042	[1327, 42537, 23736, 12348, 32375, 2613, 24740, 24741]
5043	[19343, 8524, 1788, 23736, 1318, 592]
5044	[32376, 19344, 207, 6994, 158]
5045	[7031, 6994, 24742, 4942, 19345, 1493, 19346, 9636]
5046	[6012, 6521, 1893, 1856, 1034, 6994, 32377, 31034, 32378]
5047	[4242, 5366, 3353, 1720, 6994]
5048	[23, 217, 32379, 32380, 283, 1256, 903, 848, 19347, 32381, 15698, 2779, 24743, 3877, 62, 5169, 6994, 2828, 12888, 24744, 17162, 30996]
5049	[32382, 30442, 15, 6572, 17820, 560, 3345]
5050	[6287, 58, 17820, 22854, 372]
5051	[17820, 364, 1902, 32383, 15575]
5052	[42538, 24745, 1117, 11164, 571]
5053	[19348, 1988, 9183, 1487, 11947]
5054	[2330, 481, 11011, 6129, 3253, 396, 6248, 3108, 1303, 9183, 42539, 130, 2]
5055	[15699, 9183, 42540, 514, 1231]
5056	[9183, 769, 3062, 3707, 7113]
5057	[981, 32384, 2384, 2393, 9183, 1290, 478, 9637, 15700]
5058	[8473, 1759, 2880, 7950, 9183, 3702, 19349, 24746, 743, 2259]
5059	[42541, 22232, 24747, 9183, 32385, 6577, 7051, 10331, 7135, 24748, 12113]
5060	[7573, 6444, 7566, 10222, 23204, 42542, 1019, 1309, 3001]
5061	[690, 11185, 41, 383, 1309, 412, 4623, 10090, 11186, 8281, 6964, 17245, 138, 1468, 2089, 19285]
5062	[979, 8525, 24749, 11187, 13107, 42543, 3951, 921, 23521, 52, 1541, 32386, 1309, 1562, 2457, 1253, 1237, 372, 32387]
5063	[1309, 8758, 4458, 11988, 12289, 5738, 10398, 10123, 24750, 501, 12139, 2928, 1141, 326]
5064	[24751, 13108, 13109, 11188, 1512, 8457, 2057, 24752, 19350, 1122, 24753, 22848, 10409, 88, 1309, 565, 42544, 9321, 32388]
5065	[10310, 32389, 31079, 24754, 4522, 87, 1309, 42545, 17734, 135, 14524, 451, 24755, 10971, 3627, 10282, 32390, 8785, 1851, 78]
5066	[1309, 42546, 18027, 3061, 754, 24490]
5067	[1309, 2537, 2144, 7253, 7025, 4023, 9147, 108]
5068	[42547, 1735, 10125, 42548, 4762, 1309, 2570]
5069	[1860, 5313, 1399, 6268, 1309]
5070	[1215, 1309, 4575, 11189, 5976]
5071	[5699, 2812, 11190, 1662, 24032, 1309]
5072	[1309, 15701, 4344, 7375, 3697, 1023, 11759, 764, 14723]
5073	[62, 3688, 1309, 1887, 2001, 1092, 6795, 32391]
5074	[24165, 24756, 3059, 1823, 10128, 19351, 5967, 11191, 61, 2286, 2062, 1428, 1309]
5075	[1309, 15702, 856, 5858, 368]
5076	[12799, 1309, 2775, 15441, 13110]
5077	[851, 1309, 8392, 1151, 8178, 2871, 914, 1146, 24757]
5078	[1309, 1215, 18980, 8088, 24758, 14158, 1864]
5079	[1508, 8945, 1188, 3700, 6313, 14454, 293, 12319, 14285, 11038, 4763, 32392, 5310, 1309, 3989, 15703]
5080	[4228, 141, 19352, 799, 32393, 6304, 5531, 15050, 32394, 1309, 32395, 2954, 1563, 24759, 5495, 6796, 17146, 15410]
5081	[1309, 884, 293, 32396, 11863, 1402]
5082	[1309, 2264, 15704, 24760, 32394]
5083	[4328, 1783, 7887, 4003, 1309, 2124, 7212]
5084	[15705, 1309, 1530, 687, 6457, 4892, 42549, 2613, 372, 824]
5085	[1309, 32397, 3377, 24761, 4431, 15706, 42550]
5086	[4010, 7351, 24762, 3436, 32398, 1309, 3694, 15707]
5087	[15708, 1309, 19353, 9638, 989, 1215]
5088	[1309, 1141, 417, 19354, 710, 1010, 24763]
5089	[3088, 32399, 4406, 1309, 11821, 4587, 32168, 4206, 42551, 3798, 362]
5090	[1309, 42552, 12796, 258, 32400, 362]
5091	[2540, 1515, 131, 6061, 13, 1632, 6, 4869, 2040, 1358, 1152, 4345, 2948, 623, 1309, 8179, 2480]
5092	[12564, 1309, 2547, 19355, 42553]
5093	[42554, 1729, 8381, 7173, 19356, 32401, 32402, 32403, 8526, 4864, 535, 32404, 32405, 3485, 12278, 6, 1309, 6594, 8527]
5094	[12, 14, 1409, 1309, 1203, 18782]
5095	[70, 1309, 281, 6671, 15631]
5096	[42555, 17519, 8293, 11087, 14471]
5097	[413, 476, 5036, 1759, 6974, 5255, 780, 3933, 1690, 7574, 42556, 84, 3149, 4471, 537, 338, 24764, 42557, 24765, 6412, 1257, 94, 1, 2410, 2812, 19357, 1295, 2582, 8528, 13082, 7088, 15174, 1027, 4661, 22947, 14108, 5689, 12798, 4910, 2653, 17454, 1636, 1119, 87, 15709, 7575, 128, 1183, 3614, 1058, 1343, 42558, 7859, 2581, 42559, 5683, 15710, 1813, 19358, 9639, 17047]
5098	[24766, 32406, 19, 24767, 22227, 24768, 3896, 4989, 12183, 47]
5099	[32407, 24766, 62, 10649, 6066, 9640]
5100	[10216, 2421, 24766, 2972, 42560, 14832, 55]
5101	[2972, 5844, 5758, 23059, 19359, 1387, 10482, 2412]
5102	[15711, 4375, 3135, 119, 19359]
5103	[1186, 8529, 13111, 19359, 19360, 844, 1499, 15638]
5104	[1015, 19359, 4586, 4375, 24769, 14720, 14607, 19361, 24770]
5105	[2412, 29519, 8195, 1119, 32408]
5106	[2412, 11059, 6029, 1302, 2194]
5107	[3327, 32409, 17816, 24715, 18946, 42561, 7576, 333, 2412, 2625, 42562, 7, 4946, 1370, 989, 1201, 19362, 4487]
5108	[2412, 15, 1475, 141, 24771, 18436]
5109	[2412, 42563, 4313, 891, 1337, 3436]
5110	[2412, 32410, 42564, 42565, 8837, 1418]
5111	[24772, 13112, 32411, 9188, 4226, 2412, 9441, 8530, 11114, 32412]
5112	[17906, 5879, 2412, 14323, 7417]
5113	[10908, 2412, 4230, 2246, 15712, 19287]
5114	[2412, 7577, 4854, 2351, 418]
5115	[2412, 24773, 2753, 3099, 13113, 10714, 24774]
5116	[1410, 11192, 2418, 2972, 13114, 32413, 24775, 5580, 3958, 4965, 15713, 85, 125, 2652, 1221, 1245, 200, 546, 2412, 1013, 32414, 334, 81, 6130, 24776, 1014, 771, 301, 324, 861, 7070, 757, 6298]
5117	[32415, 1494, 2412, 32416, 12372]
5118	[2412, 3977, 18863, 5762, 19363, 11845, 15308, 42566, 42567, 492, 15691, 842, 3001, 42568, 24777, 501, 730, 429, 2301, 3274, 773, 2784, 2120, 2174, 11193, 32417, 8997, 8795, 32418, 24778, 10936, 6797, 14807, 6331, 4117, 9496, 4097, 8531, 2172, 10439, 42569, 24779, 5897, 42570, 32308, 42571]
5119	[2670, 2412, 8936, 11194, 619, 19364]
5120	[2412, 8064, 14899, 1937, 7578, 1252, 348, 406, 1, 9283, 13962, 339, 1605, 15714, 1337, 2586, 6931, 134, 127, 2484, 32419]
5121	[2605, 2412, 10072, 11195, 81]
5122	[2412, 4977, 3530, 5060, 2887, 19365, 15715, 7560]
5123	[22278, 2412, 2512, 500, 61, 24780, 642]
5124	[19366, 21835, 722, 6948, 4014]
5125	[19366, 15546, 42572, 42573, 5875, 209, 1045, 1504]
5126	[19366, 42574, 2694, 2539, 4808, 1141, 24781, 1074, 73]
5127	[19366, 17879, 42575, 15716, 1989, 6621]
5128	[3054, 42576, 2323, 7238, 3295, 2263, 3435, 12215]
5129	[2972, 55, 73, 24782, 7269, 8875, 3614, 4280]
5130	[8895, 8194, 55, 1263, 11196, 3567, 4677]
5131	[24783, 42577, 8848, 4647, 425, 55, 384, 2954, 904, 8246]
5132	[55, 9616, 7442, 42578, 1645, 1096, 15687]
5133	[55, 73, 488, 391, 11197, 3287, 9225, 24038]
5134	[2347, 24784, 5061, 32420, 9052, 9047, 5503, 55, 703, 18938, 165, 15717]
5135	[4943, 6711, 1463, 55, 5361, 19367, 2880, 5319]
5136	[2669, 1886, 32421, 890, 328, 4247, 815, 663, 667, 55, 35, 48, 1446, 302, 230, 812, 3437, 6321, 526, 559, 946, 7166, 4781, 8033, 589, 549]
5137	[55, 133, 179, 9400, 17626]
5138	[369, 1278, 413, 139, 211, 55, 963, 174, 297, 519, 807, 272, 409, 601, 482, 508, 747, 2428, 301]
5139	[2260, 55, 446, 515, 869]
5140	[3977, 446, 209, 24785, 5152, 55, 8269, 19368]
5141	[18154, 2665, 55, 9068, 2294, 1, 7579, 7580]
5142	[12280, 55, 1374, 113, 742, 993, 2324, 642, 1103, 32422, 3593]
5143	[19361, 2768, 51, 9457, 4610, 673, 8105, 55]
5144	[1304, 1676, 10269, 32423, 1040, 3136, 19369, 11920, 9641, 5893, 1567, 55, 42579, 24040, 42580]
5145	[32424, 55, 3121, 15351, 24786]
5146	[8532, 3051, 55, 2346, 2709]
5147	[55, 24787, 4055, 1523, 578, 12890]
5148	[229, 1723, 10331, 9219, 55, 19370, 19371, 9642, 1865, 13115, 24788]
5149	[55, 720, 76, 17639, 1691]
5150	[3609, 42581, 55, 1942, 19160]
5151	[521, 118, 696, 549, 574, 639, 55, 783, 23440, 1247]
5152	[9, 12705, 1384, 3676, 42582, 55, 1037]
5153	[1016, 6573, 55, 125, 1055, 76, 7931]
5154	[4266, 3062, 24789, 55, 2185, 24395, 99, 139, 5854, 11198]
5155	[3587, 32425, 55, 7911, 315, 556]
5156	[55, 5072, 19372, 1666, 4069, 338, 3461, 6131, 42583]
5157	[55, 32426, 2, 637, 2603, 24790]
5158	[55, 76, 492, 2, 18732, 19373, 32427, 8269, 4404, 192, 413, 13982, 6086, 32428, 447, 1408, 13095, 15718]
5159	[24519, 24791, 55, 6798, 8979, 4993]
5160	[55, 6576, 3927, 1607, 6568, 127]
5161	[11167, 32429, 2703, 1410, 921, 2756, 32430, 1500, 22132, 3227, 42584, 3085, 17918, 29773, 7581, 6791, 42585, 76, 32431, 32432, 42586, 42587, 244, 15719, 24716, 3844, 19374, 15720, 6946, 19375, 29959, 6677, 3385, 30087, 55]
5162	[70, 8823, 55, 1046, 15251]
5163	[55, 5560, 663, 2255, 470, 24649]
5164	[3772, 1142, 55, 3646, 158, 2270, 8980]
5165	[515, 2, 4411, 55, 367, 42588, 4476]
5166	[5429, 55, 492, 3253, 3536]
5167	[55, 3173, 75, 13116, 2736]
5168	[12245, 2626, 17085, 73, 6623, 8529, 3453, 3937, 55, 5358, 2726, 1880]
5169	[55, 838, 1400, 14040, 886, 4558, 4226]
5170	[2242, 4678, 55, 2350, 3914]
5171	[1414, 55, 42589, 24792, 4897, 42590, 14678, 24793, 32433]
5172	[42591, 55, 86, 42592, 19376, 32105]
5173	[12068, 7, 1398, 29, 823, 19377, 6131, 8931, 9527, 55, 571, 24794, 1714, 15721, 7787, 2, 16, 24795, 15189, 15722, 13117, 10454]
5174	[1933, 515, 55, 125, 14072]
5175	[55, 125, 8202, 24796, 8175, 629, 1801]
5176	[10878, 8371, 55, 1411, 9594, 42593, 2154, 5032, 30934, 1635, 29589]
5177	[23165, 55, 125, 209, 1777, 4871, 839, 58, 2110, 4108, 4615, 2480, 24087, 113]
5178	[8533, 32434, 24797, 248, 348, 169, 667, 650, 2127, 55, 488, 493, 550, 1885, 12923, 7, 702, 3490, 954, 6389, 610, 480, 565, 1660, 1045, 24798, 395, 627, 94, 24, 1093, 1041, 42594, 2068, 3452, 4213, 951, 4569, 2178, 14871, 13030, 30, 8534, 32435, 845, 353, 3422, 5393, 75, 114, 14624, 3623, 1542, 4467, 7582, 30905, 632, 3133, 2217, 1519]
5179	[17680, 55, 1688, 339, 7788]
5180	[904, 383, 1684, 3509, 17286, 2731, 55, 10639, 6271, 6097, 9643, 18861, 24799, 76, 1504, 4271, 4233, 10333, 1555, 1644]
5181	[1660, 1052, 7509, 4999, 7471, 1411, 55, 209, 3885]
5182	[55, 8184, 6503, 8435, 6273, 1463]
5183	[3483, 1304, 55, 2533, 2192, 3705, 12241]
5184	[42595, 2016, 42596, 5913, 23217, 55, 8309, 42597]
5185	[24800, 13118, 23780, 12980, 12008, 413, 1523, 1471, 32436, 55, 9644]
5186	[3003, 1132, 21800, 55, 76]
5187	[1460, 2185, 55, 22571, 315, 24801]
5188	[1015, 11167, 209, 8480, 55]
5189	[13119, 520, 8466, 55, 2111]
5190	[209, 217, 2176, 55, 32437, 12980, 24802, 16, 1792]
5191	[55, 1500, 1293, 24522, 17881, 17842, 32438, 235, 3185, 1975, 723, 18731, 3056, 893, 5839, 2443, 2504, 4456, 18373, 4157, 32439, 17211, 12273, 125, 1176, 15723, 24803, 751, 42598, 2132, 1392]
5192	[31204, 476, 209, 55, 32440, 1124, 5144, 32441]
5193	[55, 125, 32442, 19378, 9645, 6056]
